venue_name,address,rating,reviews,price,type,lat,lng,day_of_week,hour,hour_label,busyness,busyness_info
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,18,6 PM,55,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,19,7 PM,51,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,20,8 PM,49,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,21,9 PM,57,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,22,10 PM,75,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,23,11 PM,94,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,0,12 AM,82,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,1,1 AM,73,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Thursday,2,2 AM,52,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,6,6 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,7,7 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,8,8 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,9,9 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,10,10 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,11,11 AM,35,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,12,12 PM,47,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,13,1 PM,43,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,14,2 PM,38,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,15,3 PM,35,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,16,4 PM,41,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,17,5 PM,57,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,18,6 PM,77,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,19,7 PM,94,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,20,8 PM,90,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,21,9 PM,81,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,22,10 PM,69,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,23,11 PM,60,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,0,12 AM,50,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,1,1 AM,41,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Friday,2,2 AM,29,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,6,6 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,7,7 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,8,8 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,9,9 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,10,10 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,11,11 AM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,12,12 PM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,13,1 PM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,14,2 PM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,15,3 PM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,16,4 PM,0,
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,17,5 PM,56,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,18,6 PM,85,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,19,7 PM,100,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,20,8 PM,100,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,21,9 PM,83,Usually as busy as it gets
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,22,10 PM,70,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,23,11 PM,53,Usually a little busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,0,12 AM,37,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,1,1 AM,25,Usually not too busy
CJ's Pub,"236 S Michigan St, South Bend, IN 46601",4.3,589,$10–20,"['Bar', 'Hamburger restaurant', 'Pub', 'Restaurant']",41.673885899999995,-86.2499627,Saturday,2,2 AM,15,Usually not busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,6,6 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,7,7 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,8,8 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,9,9 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,10,10 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,11,11 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,12,12 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,13,1 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,14,2 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,15,3 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,16,4 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,17,5 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,18,6 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,19,7 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,20,8 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,21,9 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,22,10 PM,6,Usually not busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,23,11 PM,6,Usually not busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,0,12 AM,5,Usually not busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Thursday,1,1 AM,6,Usually not busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,6,6 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,7,7 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,8,8 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,9,9 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,10,10 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,11,11 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,12,12 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,13,1 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,14,2 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,15,3 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,16,4 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,17,5 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,18,6 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,19,7 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,20,8 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,21,9 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,22,10 PM,64,Usually a little busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,23,11 PM,83,Usually as busy as it gets
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,0,12 AM,69,Usually a little busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,1,1 AM,57,Usually a little busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Friday,2,2 AM,38,Usually not too busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,6,6 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,7,7 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,8,8 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,9,9 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,10,10 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,11,11 AM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,12,12 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,13,1 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,14,2 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,15,3 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,16,4 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,17,5 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,18,6 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,19,7 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,20,8 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,21,9 PM,0,
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,22,10 PM,73,Usually a little busy
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,23,11 PM,100,Usually as busy as it gets
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,0,12 AM,91,Usually as busy as it gets
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,1,1 AM,81,Usually as busy as it gets
Finnies Next Door,"233 S Main St, South Bend, IN 46601",3.9,222,$10–20,['Bar'],41.673862799999995,-86.25213529999999,Saturday,2,2 AM,62,Usually a little busy
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,6,6 AM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,7,7 AM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,8,8 AM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,9,9 AM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,10,10 AM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,11,11 AM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,12,12 PM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,13,1 PM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,14,2 PM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,15,3 PM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,16,4 PM,0,
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,17,5 PM,39,Usually not too busy
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,18,6 PM,31,Usually not too busy
Danny Boy Draft Works,"54721 Burdette St, South Bend, IN 46637",4.5,225,$10–20,"['Brewpub', 'Bar', 'Restaurant']",41.698993,-86.22518699999999,Monday,19,7 PM,28,Usually not too busy
